,Currency,Curve,Close Date,Forward Start Date,Forward Start Date Index,Maturity,Implied
428,AUD,AUD_6M,04/05/1993,15/12/1993,2,7Y,0.079629948
429,AUD,AUD_6M,04/05/1993,15/12/1993,2,10Y,0.081515468
431,AUD,AUD_6M,04/05/1993,15/12/1993,2,30Y,0.081450103
432,AUD,AUD_6M,05/05/1993,06/05/1993,0,3Y,0.065957264
433,AUD,AUD_6M,05/05/1993,06/05/1993,0,5Y,0.071518939
434,AUD,AUD_6M,05/05/1993,06/05/1993,0,7Y,0.075912026
435,AUD,AUD_6M,05/05/1993,06/05/1993,0,10Y,0.07881239
437,AUD,AUD_6M,05/05/1993,06/05/1993,0,30Y,0.079725869
438,AUD,AUD_6M,05/05/1993,16/06/1993,1,3Y,0.066932378
439,AUD,AUD_6M,05/05/1993,16/06/1993,1,5Y,0.072280624
440,AUD,AUD_6M,05/05/1993,16/06/1993,1,7Y,0.076525374
441,AUD,AUD_6M,05/05/1993,16/06/1993,1,10Y,0.079230697
443,AUD,AUD_6M,05/05/1993,16/06/1993,1,30Y,0.07998033
444,AUD,AUD_6M,05/05/1993,15/12/1993,2,3Y,0.071708158
445,AUD,AUD_6M,05/05/1993,15/12/1993,2,5Y,0.076145835
446,AUD,AUD_6M,05/05/1993,15/12/1993,2,7Y,0.079535987
447,AUD,AUD_6M,05/05/1993,15/12/1993,2,10Y,0.081291836
449,AUD,AUD_6M,05/05/1993,15/12/1993,2,30Y,0.081240487
450,AUD,AUD_6M,06/05/1993,07/05/1993,0,3Y,0.06432229
451,AUD,AUD_6M,06/05/1993,07/05/1993,0,5Y,0.07000927
452,AUD,AUD_6M,06/05/1993,07/05/1993,0,7Y,0.073906815
453,AUD,AUD_6M,06/05/1993,07/05/1993,0,10Y,0.076907539
455,AUD,AUD_6M,06/05/1993,07/05/1993,0,30Y,0.077795812
456,AUD,AUD_6M,06/05/1993,16/06/1993,1,3Y,0.065216823
457,AUD,AUD_6M,06/05/1993,16/06/1993,1,5Y,0.070705481
458,AUD,AUD_6M,06/05/1993,16/06/1993,1,7Y,0.074464656
459,AUD,AUD_6M,06/05/1993,16/06/1993,1,10Y,0.077287864
461,AUD,AUD_6M,06/05/1993,16/06/1993,1,30Y,0.078025008
462,AUD,AUD_6M,06/05/1993,15/12/1993,2,3Y,0.069741402
463,AUD,AUD_6M,06/05/1993,15/12/1993,2,5Y,0.074261812
464,AUD,AUD_6M,06/05/1993,15/12/1993,2,7Y,0.077272663
465,AUD,AUD_6M,06/05/1993,15/12/1993,2,10Y,0.079210897
467,AUD,AUD_6M,06/05/1993,15/12/1993,2,30Y,0.079188852
468,AUD,AUD_6M,07/05/1993,10/05/1993,0,3Y,0.063701
469,AUD,AUD_6M,07/05/1993,10/05/1993,0,5Y,0.06970535
470,AUD,AUD_6M,07/05/1993,10/05/1993,0,7Y,0.07370241
471,AUD,AUD_6M,07/05/1993,10/05/1993,0,10Y,0.077004891
473,AUD,AUD_6M,07/05/1993,10/05/1993,0,30Y,0.077957137
474,AUD,AUD_6M,07/05/1993,16/06/1993,1,3Y,0.064530662
475,AUD,AUD_6M,07/05/1993,16/06/1993,1,5Y,0.070354087
476,AUD,AUD_6M,07/05/1993,16/06/1993,1,7Y,0.074231467
477,AUD,AUD_6M,07/05/1993,16/06/1993,1,10Y,0.077360374
479,AUD,AUD_6M,07/05/1993,16/06/1993,1,30Y,0.078172637
480,AUD,AUD_6M,07/05/1993,15/12/1993,2,3Y,0.06905536
481,AUD,AUD_6M,07/05/1993,15/12/1993,2,5Y,0.074012406
482,AUD,AUD_6M,07/05/1993,15/12/1993,2,7Y,0.077138326
483,AUD,AUD_6M,07/05/1993,15/12/1993,2,10Y,0.079351119
485,AUD,AUD_6M,07/05/1993,15/12/1993,2,30Y,0.079380098
486,AUD,AUD_6M,10/05/1993,11/05/1993,0,3Y,0.064001
487,AUD,AUD_6M,10/05/1993,11/05/1993,0,5Y,0.069704821
488,AUD,AUD_6M,10/05/1993,11/05/1993,0,7Y,0.074001168
489,AUD,AUD_6M,10/05/1993,11/05/1993,0,10Y,0.077304729
491,AUD,AUD_6M,10/05/1993,11/05/1993,0,30Y,0.078274573
492,AUD,AUD_6M,10/05/1993,16/06/1993,1,3Y,0.064791612
493,AUD,AUD_6M,10/05/1993,16/06/1993,1,5Y,0.070355217
494,AUD,AUD_6M,10/05/1993,16/06/1993,1,7Y,0.074528703
495,AUD,AUD_6M,10/05/1993,16/06/1993,1,10Y,0.07765625
497,AUD,AUD_6M,10/05/1993,16/06/1993,1,30Y,0.078487833
498,AUD,AUD_6M,10/05/1993,15/12/1993,2,3Y,0.069204119
499,AUD,AUD_6M,10/05/1993,15/12/1993,2,5Y,0.074119966
500,AUD,AUD_6M,10/05/1993,15/12/1993,2,7Y,0.077501071
501,AUD,AUD_6M,10/05/1993,15/12/1993,2,10Y,0.079682022
503,AUD,AUD_6M,10/05/1993,15/12/1993,2,30Y,0.079718935
504,AUD,AUD_6M,11/05/1993,12/05/1993,0,3Y,0.064010668
505,AUD,AUD_6M,11/05/1993,12/05/1993,0,5Y,0.069608723
506,AUD,AUD_6M,11/05/1993,12/05/1993,0,7Y,0.074004165
507,AUD,AUD_6M,11/05/1993,12/05/1993,0,10Y,0.077306229
509,AUD,AUD_6M,11/05/1993,12/05/1993,0,30Y,0.078278245
510,AUD,AUD_6M,11/05/1993,16/06/1993,1,3Y,0.064783342
511,AUD,AUD_6M,11/05/1993,16/06/1993,1,5Y,0.070234836
512,AUD,AUD_6M,11/05/1993,16/06/1993,1,7Y,0.074516371
513,AUD,AUD_6M,11/05/1993,16/06/1993,1,10Y,0.077647487
515,AUD,AUD_6M,11/05/1993,16/06/1993,1,30Y,0.078484651
516,AUD,AUD_6M,11/05/1993,15/12/1993,2,3Y,0.069194209
517,AUD,AUD_6M,11/05/1993,15/12/1993,2,5Y,0.074001632
518,AUD,AUD_6M,11/05/1993,15/12/1993,2,7Y,0.077492501
519,AUD,AUD_6M,11/05/1993,15/12/1993,2,10Y,0.079669813
521,AUD,AUD_6M,11/05/1993,15/12/1993,2,30Y,0.079713721
522,AUD,AUD_6M,12/05/1993,13/05/1993,0,3Y,0.063317487
523,AUD,AUD_6M,12/05/1993,13/05/1993,0,5Y,0.06891904
524,AUD,AUD_6M,12/05/1993,13/05/1993,0,7Y,0.073212075
525,AUD,AUD_6M,12/05/1993,13/05/1993,0,10Y,0.076512513
527,AUD,AUD_6M,12/05/1993,13/05/1993,0,30Y,0.077469523
528,AUD,AUD_6M,12/05/1993,16/06/1993,1,3Y,0.064031585
529,AUD,AUD_6M,12/05/1993,16/06/1993,1,5Y,0.069497374
530,AUD,AUD_6M,12/05/1993,16/06/1993,1,7Y,0.073676092
531,AUD,AUD_6M,12/05/1993,16/06/1993,1,10Y,0.076826037
533,AUD,AUD_6M,12/05/1993,16/06/1993,1,30Y,0.077657994
534,AUD,AUD_6M,12/05/1993,15/12/1993,2,3Y,0.06841775
535,AUD,AUD_6M,12/05/1993,15/12/1993,2,5Y,0.073211989
536,AUD,AUD_6M,12/05/1993,15/12/1993,2,7Y,0.076618315
537,AUD,AUD_6M,12/05/1993,15/12/1993,2,10Y,0.078825079
539,AUD,AUD_6M,12/05/1993,15/12/1993,2,30Y,0.078867645
540,AUD,AUD_6M,13/05/1993,14/05/1993,0,3Y,0.063102827
541,AUD,AUD_6M,13/05/1993,14/05/1993,0,5Y,0.068809609
542,AUD,AUD_6M,13/05/1993,14/05/1993,0,7Y,0.07330727
543,AUD,AUD_6M,13/05/1993,14/05/1993,0,10Y,0.07650788
545,AUD,AUD_6M,13/05/1993,14/05/1993,0,30Y,0.077465102
546,AUD,AUD_6M,13/05/1993,16/06/1993,1,3Y,0.063816956
547,AUD,AUD_6M,13/05/1993,16/06/1993,1,5Y,0.069387929
548,AUD,AUD_6M,13/05/1993,16/06/1993,1,7Y,0.073772529
549,AUD,AUD_6M,13/05/1993,16/06/1993,1,10Y,0.076818476
551,AUD,AUD_6M,13/05/1993,16/06/1993,1,30Y,0.077652059
552,AUD,AUD_6M,13/05/1993,15/12/1993,2,3Y,0.068272492
553,AUD,AUD_6M,13/05/1993,15/12/1993,2,5Y,0.073177924
554,AUD,AUD_6M,13/05/1993,15/12/1993,2,7Y,0.076745511
555,AUD,AUD_6M,13/05/1993,15/12/1993,2,10Y,0.078831509
557,AUD,AUD_6M,13/05/1993,15/12/1993,2,30Y,0.078870131
558,AUD,AUD_6M,14/05/1993,17/05/1993,0,3Y,0.063191
559,AUD,AUD_6M,14/05/1993,17/05/1993,0,5Y,0.068905312
560,AUD,AUD_6M,14/05/1993,17/05/1993,0,7Y,0.073902808
561,AUD,AUD_6M,14/05/1993,17/05/1993,0,10Y,0.077104952
563,AUD,AUD_6M,14/05/1993,17/05/1993,0,30Y,0.078092864
564,AUD,AUD_6M,14/05/1993,16/06/1993,1,3Y,0.063842773
565,AUD,AUD_6M,14/05/1993,16/06/1993,1,5Y,0.069438733
566,AUD,AUD_6M,14/05/1993,16/06/1993,1,7Y,0.074347852
567,AUD,AUD_6M,14/05/1993,16/06/1993,1,10Y,0.07739311
569,AUD,AUD_6M,14/05/1993,16/06/1993,1,30Y,0.078267805
570,AUD,AUD_6M,14/05/1993,15/12/1993,2,3Y,0.06829987
571,AUD,AUD_6M,14/05/1993,15/12/1993,2,5Y,0.073388867
572,AUD,AUD_6M,14/05/1993,15/12/1993,2,7Y,0.077417623
573,AUD,AUD_6M,14/05/1993,15/12/1993,2,10Y,0.079453797
575,AUD,AUD_6M,14/05/1993,15/12/1993,2,30Y,0.079519474
576,AUD,AUD_6M,17/05/1993,18/05/1993,0,3Y,0.063601
577,AUD,AUD_6M,17/05/1993,18/05/1993,0,5Y,0.069304942
578,AUD,AUD_6M,17/05/1993,18/05/1993,0,7Y,0.073801261
579,AUD,AUD_6M,17/05/1993,18/05/1993,0,10Y,0.077104724
581,AUD,AUD_6M,17/05/1993,18/05/1993,0,30Y,0.078082782
582,AUD,AUD_6M,17/05/1993,16/06/1993,1,3Y,0.064213775
583,AUD,AUD_6M,17/05/1993,16/06/1993,1,5Y,0.069821983
584,AUD,AUD_6M,17/05/1993,16/06/1993,1,7Y,0.074222776
585,AUD,AUD_6M,17/05/1993,16/06/1993,1,10Y,0.077382331
587,AUD,AUD_6M,17/05/1993,16/06/1993,1,30Y,0.078251003
588,AUD,AUD_6M,17/05/1993,15/12/1993,2,3Y,0.068628116
589,AUD,AUD_6M,17/05/1993,15/12/1993,2,5Y,0.073637984
590,AUD,AUD_6M,17/05/1993,15/12/1993,2,7Y,0.077226593
591,AUD,AUD_6M,17/05/1993,15/12/1993,2,10Y,0.079420266
593,AUD,AUD_6M,17/05/1993,15/12/1993,2,30Y,0.079488514
594,AUD,AUD_6M,18/05/1993,19/05/1993,0,3Y,0.065329562
595,AUD,AUD_6M,18/05/1993,19/05/1993,0,5Y,0.070908062
596,AUD,AUD_6M,18/05/1993,19/05/1993,0,7Y,0.07480366
597,AUD,AUD_6M,18/05/1993,19/05/1993,0,10Y,0.078105964
599,AUD,AUD_6M,18/05/1993,19/05/1993,0,30Y,0.079056757
600,AUD,AUD_6M,18/05/1993,16/06/1993,1,3Y,0.065975524
601,AUD,AUD_6M,18/05/1993,16/06/1993,1,5Y,0.071413353
602,AUD,AUD_6M,18/05/1993,16/06/1993,1,7Y,0.07521366
603,AUD,AUD_6M,18/05/1993,16/06/1993,1,10Y,0.078385199
605,AUD,AUD_6M,18/05/1993,16/06/1993,1,30Y,0.079226052
606,AUD,AUD_6M,18/05/1993,15/12/1993,2,3Y,0.070514188
607,AUD,AUD_6M,18/05/1993,15/12/1993,2,5Y,0.075111456
608,AUD,AUD_6M,18/05/1993,15/12/1993,2,7Y,0.078170567
609,AUD,AUD_6M,18/05/1993,15/12/1993,2,10Y,0.080425823
611,AUD,AUD_6M,18/05/1993,15/12/1993,2,30Y,0.080470479
612,AUD,AUD_6M,19/05/1993,20/05/1993,0,3Y,0.064948552
613,AUD,AUD_6M,19/05/1993,20/05/1993,0,5Y,0.070419751
614,AUD,AUD_6M,19/05/1993,20/05/1993,0,7Y,0.074512635
615,AUD,AUD_6M,19/05/1993,20/05/1993,0,10Y,0.077813038
617,AUD,AUD_6M,19/05/1993,20/05/1993,0,30Y,0.078767068
618,AUD,AUD_6M,19/05/1993,16/06/1993,1,3Y,0.065555907
619,AUD,AUD_6M,19/05/1993,16/06/1993,1,5Y,0.070888627
620,AUD,AUD_6M,19/05/1993,16/06/1993,1,7Y,0.074888271
621,AUD,AUD_6M,19/05/1993,16/06/1993,1,10Y,0.078071673
623,AUD,AUD_6M,19/05/1993,16/06/1993,1,30Y,0.078923316
624,AUD,AUD_6M,19/05/1993,15/12/1993,2,3Y,0.070035365
625,AUD,AUD_6M,19/05/1993,15/12/1993,2,5Y,0.074579333
626,AUD,AUD_6M,19/05/1993,15/12/1993,2,7Y,0.077837202
627,AUD,AUD_6M,19/05/1993,15/12/1993,2,10Y,0.08009312
629,AUD,AUD_6M,19/05/1993,15/12/1993,2,30Y,0.080154394
630,AUD,AUD_6M,20/05/1993,21/05/1993,0,3Y,0.064423058
631,AUD,AUD_6M,20/05/1993,21/05/1993,0,5Y,0.069909764
632,AUD,AUD_6M,20/05/1993,21/05/1993,0,7Y,0.074007277
633,AUD,AUD_6M,20/05/1993,21/05/1993,0,10Y,0.077307934
635,AUD,AUD_6M,20/05/1993,21/05/1993,0,30Y,0.078255442
636,AUD,AUD_6M,20/05/1993,16/06/1993,1,3Y,0.064995528
637,AUD,AUD_6M,20/05/1993,16/06/1993,1,5Y,0.070362541
638,AUD,AUD_6M,20/05/1993,16/06/1993,1,7Y,0.074371708
639,AUD,AUD_6M,20/05/1993,16/06/1993,1,10Y,0.077556322
641,AUD,AUD_6M,20/05/1993,16/06/1993,1,30Y,0.078405321
642,AUD,AUD_6M,20/05/1993,15/12/1993,2,3Y,0.069403083
643,AUD,AUD_6M,20/05/1993,15/12/1993,2,5Y,0.074007707
644,AUD,AUD_6M,20/05/1993,15/12/1993,2,7Y,0.077283666
645,AUD,AUD_6M,20/05/1993,15/12/1993,2,10Y,0.079546382
647,AUD,AUD_6M,20/05/1993,15/12/1993,2,30Y,0.079614006
648,AUD,AUD_6M,21/05/1993,24/05/1993,0,3Y,0.064721
649,AUD,AUD_6M,21/05/1993,24/05/1993,0,5Y,0.070105408
650,AUD,AUD_6M,21/05/1993,24/05/1993,0,7Y,0.074502683
651,AUD,AUD_6M,21/05/1993,24/05/1993,0,10Y,0.07780504
653,AUD,AUD_6M,21/05/1993,24/05/1993,0,30Y,0.078773569
654,AUD,AUD_6M,21/05/1993,16/06/1993,1,3Y,0.065250585
655,AUD,AUD_6M,21/05/1993,16/06/1993,1,5Y,0.070510764
656,AUD,AUD_6M,21/05/1993,16/06/1993,1,7Y,0.074842002
657,AUD,AUD_6M,21/05/1993,16/06/1993,1,10Y,0.078029918
659,AUD,AUD_6M,21/05/1993,16/06/1993,1,30Y,0.078910481
660,AUD,AUD_6M,21/05/1993,15/12/1993,2,3Y,0.069634252
661,AUD,AUD_6M,21/05/1993,15/12/1993,2,5Y,0.074265768
662,AUD,AUD_6M,21/05/1993,15/12/1993,2,7Y,0.077824306
663,AUD,AUD_6M,21/05/1993,15/12/1993,2,10Y,0.080058532
665,AUD,AUD_6M,21/05/1993,15/12/1993,2,30Y,0.080146329
666,AUD,AUD_6M,24/05/1993,25/05/1993,0,3Y,0.066541
667,AUD,AUD_6M,24/05/1993,25/05/1993,0,5Y,0.071804648
668,AUD,AUD_6M,24/05/1993,25/05/1993,0,7Y,0.075701037
669,AUD,AUD_6M,24/05/1993,25/05/1993,0,10Y,0.078904769
671,AUD,AUD_6M,24/05/1993,25/05/1993,0,30Y,0.079835497
672,AUD,AUD_6M,24/05/1993,16/06/1993,1,3Y,0.067065861
673,AUD,AUD_6M,24/05/1993,16/06/1993,1,5Y,0.07220841
674,AUD,AUD_6M,24/05/1993,16/06/1993,1,7Y,0.076032741
675,AUD,AUD_6M,24/05/1993,16/06/1993,1,10Y,0.079130113
677,AUD,AUD_6M,24/05/1993,16/06/1993,1,30Y,0.07997303
678,AUD,AUD_6M,24/05/1993,15/12/1993,2,3Y,0.071764026
679,AUD,AUD_6M,24/05/1993,15/12/1993,2,5Y,0.075935789
680,AUD,AUD_6M,24/05/1993,15/12/1993,2,7Y,0.079022058
681,AUD,AUD_6M,24/05/1993,15/12/1993,2,10Y,0.081200342
683,AUD,AUD_6M,24/05/1993,15/12/1993,2,30Y,0.081239849
684,AUD,AUD_6M,25/05/1993,26/05/1993,0,3Y,0.064829319
685,AUD,AUD_6M,25/05/1993,26/05/1993,0,5Y,0.070308004
686,AUD,AUD_6M,25/05/1993,26/05/1993,0,7Y,0.074203613
687,AUD,AUD_6M,25/05/1993,26/05/1993,0,10Y,0.077405868
689,AUD,AUD_6M,25/05/1993,26/05/1993,0,30Y,0.078329665
690,AUD,AUD_6M,25/05/1993,16/06/1993,1,3Y,0.065292598
691,AUD,AUD_6M,25/05/1993,16/06/1993,1,5Y,0.070672572
692,AUD,AUD_6M,25/05/1993,16/06/1993,1,7Y,0.074500551
693,AUD,AUD_6M,25/05/1993,16/06/1993,1,10Y,0.077606549
695,AUD,AUD_6M,25/05/1993,16/06/1993,1,30Y,0.078450568
696,AUD,AUD_6M,25/05/1993,15/12/1993,2,3Y,0.069712784
697,AUD,AUD_6M,25/05/1993,15/12/1993,2,5Y,0.074263212
698,AUD,AUD_6M,25/05/1993,15/12/1993,2,7Y,0.077366904
699,AUD,AUD_6M,25/05/1993,15/12/1993,2,10Y,0.079575179
701,AUD,AUD_6M,25/05/1993,15/12/1993,2,30Y,0.07964606
702,AUD,AUD_6M,26/05/1993,27/05/1993,0,3Y,0.065149736
703,AUD,AUD_6M,26/05/1993,27/05/1993,0,5Y,0.070720518
704,AUD,AUD_6M,26/05/1993,27/05/1993,0,7Y,0.074213218
705,AUD,AUD_6M,26/05/1993,27/05/1993,0,10Y,0.077413553
707,AUD,AUD_6M,26/05/1993,27/05/1993,0,30Y,0.078318656
708,AUD,AUD_6M,26/05/1993,16/06/1993,1,3Y,0.06559117
709,AUD,AUD_6M,26/05/1993,16/06/1993,1,5Y,0.071054083
710,AUD,AUD_6M,26/05/1993,16/06/1993,1,7Y,0.074473037
711,AUD,AUD_6M,26/05/1993,16/06/1993,1,10Y,0.077596609
713,AUD,AUD_6M,26/05/1993,16/06/1993,1,30Y,0.078428541
714,AUD,AUD_6M,26/05/1993,15/12/1993,2,3Y,0.070064866
715,AUD,AUD_6M,26/05/1993,15/12/1993,2,5Y,0.074587772
716,AUD,AUD_6M,26/05/1993,15/12/1993,2,7Y,0.077307754
717,AUD,AUD_6M,26/05/1993,15/12/1993,2,10Y,0.079566336
719,AUD,AUD_6M,26/05/1993,15/12/1993,2,30Y,0.079624198
720,AUD,AUD_6M,27/05/1993,28/05/1993,0,3Y,0.064933414
721,AUD,AUD_6M,27/05/1993,28/05/1993,0,5Y,0.070409998
722,AUD,AUD_6M,27/05/1993,28/05/1993,0,7Y,0.073707051
723,AUD,AUD_6M,27/05/1993,28/05/1993,0,10Y,0.077007798
725,AUD,AUD_6M,27/05/1993,28/05/1993,0,30Y,0.077911507
726,AUD,AUD_6M,27/05/1993,16/06/1993,1,3Y,0.065364275
727,AUD,AUD_6M,27/05/1993,16/06/1993,1,5Y,0.070726877
728,AUD,AUD_6M,27/05/1993,16/06/1993,1,7Y,0.073957019
729,AUD,AUD_6M,27/05/1993,16/06/1993,1,10Y,0.077183537
731,AUD,AUD_6M,27/05/1993,16/06/1993,1,30Y,0.078017
732,AUD,AUD_6M,27/05/1993,15/12/1993,2,3Y,0.069823207
733,AUD,AUD_6M,27/05/1993,15/12/1993,2,5Y,0.074162208
734,AUD,AUD_6M,27/05/1993,15/12/1993,2,7Y,0.076745463
735,AUD,AUD_6M,27/05/1993,15/12/1993,2,10Y,0.079126073
737,AUD,AUD_6M,27/05/1993,15/12/1993,2,30Y,0.079193688
738,AUD,AUD_6M,28/05/1993,31/05/1993,0,3Y,0.066033819
739,AUD,AUD_6M,28/05/1993,31/05/1993,0,5Y,0.071195131
740,AUD,AUD_6M,28/05/1993,31/05/1993,0,7Y,0.074293017
741,AUD,AUD_6M,28/05/1993,31/05/1993,0,10Y,0.077294982
743,AUD,AUD_6M,28/05/1993,31/05/1993,0,30Y,0.078150153
744,AUD,AUD_6M,28/05/1993,16/06/1993,1,3Y,0.066433546
745,AUD,AUD_6M,28/05/1993,16/06/1993,1,5Y,0.07149687
746,AUD,AUD_6M,28/05/1993,16/06/1993,1,7Y,0.074519676
747,AUD,AUD_6M,28/05/1993,16/06/1993,1,10Y,0.077456916
749,AUD,AUD_6M,28/05/1993,16/06/1993,1,30Y,0.0782501
750,AUD,AUD_6M,28/05/1993,15/12/1993,2,3Y,0.070723545
751,AUD,AUD_6M,28/05/1993,15/12/1993,2,5Y,0.074971142
752,AUD,AUD_6M,28/05/1993,15/12/1993,2,7Y,0.077286995
753,AUD,AUD_6M,28/05/1993,15/12/1993,2,10Y,0.079401684
755,AUD,AUD_6M,28/05/1993,15/12/1993,2,30Y,0.079428336
756,AUD,AUD_6M,31/05/1993,01/06/1993,0,3Y,0.067761
757,AUD,AUD_6M,31/05/1993,01/06/1993,0,5Y,0.073104388
758,AUD,AUD_6M,31/05/1993,01/06/1993,0,7Y,0.076000837
759,AUD,AUD_6M,31/05/1993,01/06/1993,0,10Y,0.079002897
761,AUD,AUD_6M,31/05/1993,01/06/1993,0,30Y,0.079853215
762,AUD,AUD_6M,31/05/1993,16/06/1993,1,3Y,0.068124535
763,AUD,AUD_6M,31/05/1993,16/06/1993,1,5Y,0.073379887
764,AUD,AUD_6M,31/05/1993,16/06/1993,1,7Y,0.076217117
765,AUD,AUD_6M,31/05/1993,16/06/1993,1,10Y,0.079156318
767,AUD,AUD_6M,31/05/1993,16/06/1993,1,30Y,0.079947191
768,AUD,AUD_6M,31/05/1993,15/12/1993,2,3Y,0.072742518
769,AUD,AUD_6M,31/05/1993,15/12/1993,2,5Y,0.076916329
770,AUD,AUD_6M,31/05/1993,15/12/1993,2,7Y,0.079049923
771,AUD,AUD_6M,31/05/1993,15/12/1993,2,10Y,0.081170103
773,AUD,AUD_6M,31/05/1993,15/12/1993,2,30Y,0.081177501
774,AUD,AUD_6M,01/06/1993,02/06/1993,0,3Y,0.067760245
775,AUD,AUD_6M,01/06/1993,02/06/1993,0,5Y,0.073202045
776,AUD,AUD_6M,01/06/1993,02/06/1993,0,7Y,0.076299035
777,AUD,AUD_6M,01/06/1993,02/06/1993,0,10Y,0.079001868
779,AUD,AUD_6M,01/06/1993,02/06/1993,0,30Y,0.079821341
780,AUD,AUD_6M,01/06/1993,16/06/1993,1,3Y,0.068113552
781,AUD,AUD_6M,01/06/1993,16/06/1993,1,5Y,0.073465103
782,AUD,AUD_6M,01/06/1993,16/06/1993,1,7Y,0.07650432
783,AUD,AUD_6M,01/06/1993,16/06/1993,1,10Y,0.079146611
785,AUD,AUD_6M,01/06/1993,16/06/1993,1,30Y,0.079909681
786,AUD,AUD_6M,01/06/1993,15/12/1993,2,3Y,0.072800236
787,AUD,AUD_6M,01/06/1993,15/12/1993,2,5Y,0.077081438
788,AUD,AUD_6M,01/06/1993,15/12/1993,2,7Y,0.079348172
789,AUD,AUD_6M,01/06/1993,15/12/1993,2,10Y,0.081160237
791,AUD,AUD_6M,01/06/1993,15/12/1993,2,30Y,0.081138889
792,AUD,AUD_6M,02/06/1993,03/06/1993,0,3Y,0.066445638
793,AUD,AUD_6M,02/06/1993,03/06/1993,0,5Y,0.072104993
794,AUD,AUD_6M,02/06/1993,03/06/1993,0,7Y,0.0752013
795,AUD,AUD_6M,02/06/1993,03/06/1993,0,10Y,0.078203765
797,AUD,AUD_6M,02/06/1993,03/06/1993,0,30Y,0.079069588
798,AUD,AUD_6M,02/06/1993,16/06/1993,1,3Y,0.066770408
799,AUD,AUD_6M,02/06/1993,16/06/1993,1,5Y,0.072338635
800,AUD,AUD_6M,02/06/1993,16/06/1993,1,7Y,0.075376834
801,AUD,AUD_6M,02/06/1993,16/06/1993,1,10Y,0.078332398
803,AUD,AUD_6M,02/06/1993,16/06/1993,1,30Y,0.079147705
804,AUD,AUD_6M,02/06/1993,15/12/1993,2,3Y,0.071403695
805,AUD,AUD_6M,02/06/1993,15/12/1993,2,5Y,0.07589404
806,AUD,AUD_6M,02/06/1993,15/12/1993,2,7Y,0.078207711
807,AUD,AUD_6M,02/06/1993,15/12/1993,2,10Y,0.080331012
809,AUD,AUD_6M,02/06/1993,15/12/1993,2,30Y,0.080364397
810,AUD,AUD_6M,03/06/1993,04/06/1993,0,3Y,0.066349813
811,AUD,AUD_6M,03/06/1993,04/06/1993,0,5Y,0.072207687
812,AUD,AUD_6M,03/06/1993,04/06/1993,0,7Y,0.075504054
813,AUD,AUD_6M,03/06/1993,04/06/1993,0,10Y,0.078505439
815,AUD,AUD_6M,03/06/1993,04/06/1993,0,30Y,0.079386762
816,AUD,AUD_6M,03/06/1993,16/06/1993,1,3Y,0.066642191
817,AUD,AUD_6M,03/06/1993,16/06/1993,1,5Y,0.072425461
818,AUD,AUD_6M,03/06/1993,16/06/1993,1,7Y,0.075669957
819,AUD,AUD_6M,03/06/1993,16/06/1993,1,10Y,0.078624309
821,AUD,AUD_6M,03/06/1993,16/06/1993,1,30Y,0.079459054
822,AUD,AUD_6M,03/06/1993,15/12/1993,2,3Y,0.071304907
823,AUD,AUD_6M,03/06/1993,15/12/1993,2,5Y,0.07606309
824,AUD,AUD_6M,03/06/1993,15/12/1993,2,7Y,0.078548691
825,AUD,AUD_6M,03/06/1993,15/12/1993,2,10Y,0.080649048
827,AUD,AUD_6M,03/06/1993,15/12/1993,2,30Y,0.080693999
828,AUD,AUD_6M,04/06/1993,07/06/1993,0,3Y,0.066341
829,AUD,AUD_6M,04/06/1993,07/06/1993,0,5Y,0.071996749
830,AUD,AUD_6M,04/06/1993,07/06/1993,0,7Y,0.075501061
831,AUD,AUD_6M,04/06/1993,07/06/1993,0,10Y,0.078500197
833,AUD,AUD_6M,04/06/1993,07/06/1993,0,30Y,0.079388436
834,AUD,AUD_6M,04/06/1993,16/06/1993,1,3Y,0.066569954
835,AUD,AUD_6M,04/06/1993,16/06/1993,1,5Y,0.072154681
836,AUD,AUD_6M,04/06/1993,16/06/1993,1,7Y,0.075631555
837,AUD,AUD_6M,04/06/1993,16/06/1993,1,10Y,0.078591849
839,AUD,AUD_6M,04/06/1993,16/06/1993,1,30Y,0.079443717
840,AUD,AUD_6M,04/06/1993,15/12/1993,2,3Y,0.071233189
841,AUD,AUD_6M,04/06/1993,15/12/1993,2,5Y,0.075806051
842,AUD,AUD_6M,04/06/1993,15/12/1993,2,7Y,0.078526712
843,AUD,AUD_6M,04/06/1993,15/12/1993,2,10Y,0.08061574
845,AUD,AUD_6M,04/06/1993,15/12/1993,2,30Y,0.080678295
846,AUD,AUD_6M,07/06/1993,08/06/1993,0,3Y,0.067548317
847,AUD,AUD_6M,07/06/1993,08/06/1993,0,5Y,0.073097637
848,AUD,AUD_6M,07/06/1993,08/06/1993,0,7Y,0.076200654
849,AUD,AUD_6M,07/06/1993,08/06/1993,0,10Y,0.079200141
851,AUD,AUD_6M,07/06/1993,08/06/1993,0,30Y,0.080071558
852,AUD,AUD_6M,07/06/1993,16/06/1993,1,3Y,0.067740425
853,AUD,AUD_6M,07/06/1993,16/06/1993,1,5Y,0.073244377
854,AUD,AUD_6M,07/06/1993,16/06/1993,1,7Y,0.076317015
855,AUD,AUD_6M,07/06/1993,16/06/1993,1,10Y,0.079283946
857,AUD,AUD_6M,07/06/1993,16/06/1993,1,30Y,0.080121705
